8.90E-01,9.60E-01,4.48E-01,2.10E-01,2.02E-01,7.69E-01,4.52E-01,6.94E-01,4.40E-01,1.244680405
2.48E-01,4.90E-01,8.23E-01,4.10E-01,5.35E-01,6.90E-01,2.29E-02,5.15E-01,1.19E-01,-1.043922782
1.87E-02,2.98E-01,1.15E-01,2.15E-01,2.27E-01,7.90E-01,6.48E-01,2.77E-01,9.15E-01,-0.196304142
7.71E-02,7.44E-01,1.73E-01,5.06E-01,9.23E-01,4.31E-01,6.77E-01,6.25E-03,9.06E-01,-0.17738767
1.04E-02,7.56E-01,2.48E-01,5.35E-01,5.52E-01,4.79E-02,6.31E-01,8.60E-01,2.73E-01,-0.554006755
2.40E-01,9.79E-02,6.35E-01,2.77E-01,2.31E-01,5.62E-02,9.94E-01,1.88E-02,5.31E-01,-1.287327409
3.85E-01,3.81E-01,4.98E-01,2.94E-01,2.85E-01,3.52E-01,2.85E-01,9.98E-01,9.35E-01,-0.734723091
3.27E-01,5.90E-01,3.40E-01,1.88E-02,1.35E-01,6.48E-01,4.73E-01,1.81E-01,5.40E-01,-0.638619184
3.10E-01,8.23E-01,1.46E-02,3.52E-01,4.06E-01,9.77E-01,2.19E-01,7.60E-01,2.94E-01,0.431537926
9.73E-01,5.27E-01,3.77E-01,4.40E-01,1.98E-01,9.19E-01,9.35E-01,9.40E-01,4.37E-02,0.441795439
8.10E-01,6.06E-01,3.23E-01,5.60E-01,4.37E-02,5.35E-01,1.73E-01,2.08E-03,7.60E-01,-1.89092207
7.90E-01,9.19E-01,5.27E-01,9.85E-01,4.90E-01,9.98E-01,7.19E-01,3.90E-01,4.79E-02,-2.38294816
4.52E-01,6.65E-01,8.54E-02,8.77E-01,8.12E-02,9.31E-01,1.52E-01,1.48E-01,8.69E-01,-0.022293065
2.27E-01,4.35E-01,4.02E-01,4.79E-02,7.65E-01,6.27E-01,2.27E-01,5.31E-01,1.46E-02,-0.326802224
7.23E-01,4.02E-01,2.52E-01,9.31E-01,3.40E-01,3.23E-01,7.65E-01,4.60E-01,4.73E-01,-0.612092078
9.69E-01,4.15E-01,8.90E-01,5.62E-02,7.23E-01,2.60E-01,8.98E-01,5.48E-01,6.81E-01,-0.873782277
1.81E-01,1.87E-02,9.31E-01,8.69E-01,8.23E-01,5.23E-01,5.90E-01,8.77E-01,7.69E-01,-0.670466602
5.23E-01,9.90E-01,6.60E-01,3.44E-01,4.35E-01,9.48E-01,3.69E-01,5.44E-01,5.48E-01,0.880842805
1.60E-01,1.19E-01,2.77E-01,1.85E-01,2.98E-01,6.35E-01,4.06E-01,5.52E-01,4.90E-01,-0.225580931
9.52E-01,4.65E-01,4.06E-01,3.60E-01,8.54E-02,3.65E-01,7.02E-01,1.94E-01,4.48E-01,-0.314646065
2.31E-01,9.10E-01,5.90E-01,3.73E-01,7.06E-01,7.48E-01,3.19E-01,2.15E-01,3.31E-01,-0.188845992
5.85E-01,8.10E-01,5.02E-01,3.54E-02,4.65E-01,1.90E-01,4.85E-01,1.10E-01,3.48E-01,-1.037002683
5.40E-01,8.27E-01,9.98E-01,2.90E-01,9.27E-01,5.02E-01,4.48E-01,8.23E-01,2.40E-01,-1.233414531
4.81E-01,4.37E-02,7.56E-01,3.77E-01,9.10E-01,2.73E-01,6.19E-01,9.60E-01,1.73E-01,-0.541481853
3.98E-01,6.77E-01,6.25E-03,7.52E-01,7.31E-01,4.35E-01,2.44E-01,4.94E-01,7.40E-01,-0.622247815
8.56E-01,9.73E-01,8.44E-01,5.44E-01,3.81E-01,7.85E-01,5.73E-01,4.56E-01,7.27E-01,2.422714949
4.56E-01,3.54E-02,7.06E-01,3.13E-02,4.10E-01,4.60E-01,9.23E-01,5.94E-01,6.02E-01,-1.731921554
1.85E-01,8.73E-01,3.48E-01,9.27E-01,5.15E-01,8.35E-01,9.60E-01,1.85E-01,7.73E-01,-1.242293
3.02E-01,5.56E-01,3.02E-01,9.44E-01,5.77E-01,1.94E-01,5.77E-01,3.13E-02,8.77E-01,-0.6096192
5.21E-02,2.40E-01,3.52E-01,2.31E-01,2.81E-01,2.15E-01,8.12E-02,5.19E-01,8.10E-01,-0.37961188
6.87E-02,7.15E-01,8.10E-01,9.15E-01,9.19E-01,8.85E-01,2.60E-01,3.96E-02,4.56E-01,-1.411785007
8.73E-01,7.65E-01,6.23E-01,8.98E-01,2.60E-01,7.27E-01,3.27E-01,7.44E-01,5.15E-01,-1.990704894
5.31E-01,7.48E-01,2.02E-01,3.98E-01,5.98E-01,9.73E-01,3.77E-01,2.35E-01,3.98E-01,1.625305533
9.48E-01,3.73E-01,1.40E-01,7.60E-01,1.52E-01,4.77E-01,4.90E-01,4.23E-01,8.52E-01,-0.929994047
2.56E-01,1.02E-01,1.48E-01,2.48E-01,7.56E-01,2.06E-01,6.46E-02,3.31E-01,3.40E-01,-0.103608847
4.19E-01,1.60E-01,6.88E-02,9.06E-01,7.85E-01,4.19E-01,5.15E-01,5.62E-02,1.94E-01,-0.361818939
7.31E-01,3.19E-01,3.65E-01,3.65E-01,5.48E-01,1.15E-01,1.27E-01,9.94E-01,4.35E-01,0.414880961
8.65E-01,8.44E-01,7.94E-01,2.08E-03,5.81E-01,1.27E-01,1.31E-01,9.27E-01,9.48E-01,-3.260155916
1.77E-01,9.02E-01,5.31E-01,6.15E-01,5.06E-01,8.96E-02,2.35E-01,6.10E-01,7.65E-01,-1.360258102
9.23E-01,6.44E-01,2.69E-01,7.23E-01,3.69E-01,1.40E-01,2.65E-01,7.15E-01,2.81E-01,-0.950524747
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,6.80E-01,3.53850317
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,1.00E-02,-2.096311569
5.10E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,1.00E-02,-1.297583699
7.90E-01,9.20E-01,5.80E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,5.00E-02,-2.330280781
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,1.40E-01,5.00E-02,-3.086589575
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,8.70E-01,3.90E-01,5.00E-02,-4.282999992
7.90E-01,9.20E-01,5.30E-01,9.90E-01,5.50E-01,1.00E+00,7.20E-01,3.90E-01,5.00E-02,-2.035446644
7.90E-01,2.70E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,5.00E-02,-0.599655926
7.90E-01,9.20E-01,1.00E-02,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,5.00E-02,0.396123946
7.90E-01,9.20E-01,5.30E-01,9.90E-01,3.80E-01,8.00E-01,7.20E-01,3.90E-01,5.00E-02,-1.825813174
5.10E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,8.50E-01,5.00E-02,-1.469899893
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,3.00E-02,7.20E-01,8.50E-01,5.00E-02,-1.936366081
5.10E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,3.00E-02,7.20E-01,8.50E-01,5.00E-02,-1.39316237
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,6.80E-01,-1.831139803
3.10E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,1.40E-01,5.00E-02,-0.824731052
8.60E-01,9.70E-01,5.30E-01,9.90E-01,4.90E-01,1.00E+00,7.20E-01,3.90E-01,5.00E-02,-2.416651726
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,3.70E-01,7.20E-01,3.90E-01,6.80E-01,-1.716865182
7.90E-01,9.20E-01,1.00E-02,9.90E-01,4.90E-01,3.70E-01,7.20E-01,3.90E-01,5.00E-02,-0.278499365
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,5.00E-02,-2.934741497
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,3.70E-01,7.20E-01,3.90E-01,6.80E-01,-1.819597721
7.90E-01,9.20E-01,5.30E-01,9.90E-01,6.30E-01,8.80E-01,7.20E-01,3.90E-01,6.80E-01,-1.952849984
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,3.70E-01,7.20E-01,3.90E-01,6.80E-01,-1.588517308
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,3.70E-01,7.20E-01,3.90E-01,5.00E-02,-1.225689054
7.90E-01,9.20E-01,1.00E-02,9.90E-01,6.30E-01,3.70E-01,7.20E-01,3.90E-01,5.00E-02,-0.292093456
8.60E-01,9.20E-01,1.00E-02,9.90E-01,6.30E-01,3.70E-01,7.20E-01,3.90E-01,5.00E-02,-0.31231606
9.70E-01,4.10E-01,5.30E-01,9.90E-01,4.90E-01,2.60E-01,7.20E-01,3.90E-01,5.00E-02,-0.963125229
9.10E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,3.70E-01,7.20E-01,3.90E-01,7.50E-01,-1.906226873
7.90E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,8.80E-01,3.90E-01,6.80E-01,-4.682915211
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.70E-01,8.80E-01,3.90E-01,6.80E-01,-2.626460791
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,8.80E-01,3.90E-01,6.80E-01,-1.894013047
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,8.80E-01,3.90E-01,9.10E-01,0.701952457
8.60E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,8.80E-01,3.90E-01,6.80E-01,-2.204620838
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,9.10E-01,7.20E-01,3.90E-01,6.80E-01,-1.625023007
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,9.20E-01,3.90E-01,6.80E-01,-1.702638388
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,8.50E-01,7.20E-01,3.90E-01,6.80E-01,-1.664888263
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,2.80E-01,7.20E-01,3.90E-01,6.80E-01,-1.588072062
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,6.40E-01,7.20E-01,3.90E-01,6.80E-01,-1.802683234
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,2.80E-01,7.20E-01,3.90E-01,9.10E-01,-1.549167037
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,2.80E-01,7.20E-01,3.90E-01,6.80E-01,-1.769440055
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,2.80E-01,7.20E-01,3.90E-01,9.10E-01,-1.646905899
8.60E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,9.90E-01,7.20E-01,3.90E-01,6.80E-01,0.566871464
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,5.40E-01,7.20E-01,3.90E-01,9.10E-01,-1.752746224
7.90E-01,9.20E-01,1.00E-02,9.90E-01,4.90E-01,3.80E-01,7.20E-01,3.90E-01,5.00E-02,-0.300936848
7.90E-01,9.20E-01,5.30E-01,9.90E-01,3.00E-01,5.60E-01,7.20E-01,3.90E-01,6.80E-01,-1.779351592
7.90E-01,9.20E-01,1.00E-02,9.90E-01,4.90E-01,6.40E-01,7.20E-01,3.90E-01,5.00E-02,-0.273979813
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,9.20E-01,3.90E-01,6.80E-01,1.962176323
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,9.20E-01,3.90E-01,9.10E-01,4.293838024
7.90E-01,9.20E-01,1.00E-02,9.90E-01,4.90E-01,3.80E-01,7.10E-01,3.90E-01,5.00E-02,-0.295544058
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.70E-01,9.20E-01,3.90E-01,6.80E-01,0.240693346
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.70E-01,9.20E-01,3.90E-01,9.10E-01,0.49636966
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.70E-01,9.20E-01,3.90E-01,6.80E-01,0.111109778
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.70E-01,9.20E-01,3.90E-01,9.10E-01,0.496664613
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,9.10E-01,5.135373592
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,6.80E-01,2.213594198
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.30E-01,9.20E-01,3.90E-01,9.10E-01,2.022584438
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.80E-01,7.20E-01,3.90E-01,9.10E-01,0.679785728
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.80E-01,7.20E-01,3.90E-01,6.80E-01,0.593118012
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.80E-01,7.20E-01,3.90E-01,6.80E-01,0.354102641
7.90E-01,9.20E-01,5.30E-01,9.90E-01,7.00E-02,5.40E-01,6.00E-01,3.90E-01,6.80E-01,-2.160008669
8.60E-01,9.20E-01,5.30E-01,6.00E-01,8.00E-01,3.70E-01,9.20E-01,3.90E-01,9.10E-01,0.256157607
8.60E-01,9.20E-01,5.30E-01,4.30E-01,9.00E-01,3.50E-01,9.20E-01,3.90E-01,9.10E-01,1.828421235
8.60E-01,8.80E-01,5.30E-01,9.90E-01,4.90E-01,9.90E-01,7.20E-01,3.90E-01,6.80E-01,1.369956374
8.60E-01,9.20E-01,5.30E-01,6.00E-01,4.90E-01,5.40E-01,7.20E-01,3.90E-01,6.80E-01,0.267617375
8.60E-01,9.20E-01,5.30E-01,8.10E-01,9.00E-01,3.70E-01,9.20E-01,3.90E-01,9.10E-01,-0.420896888
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,7.20E-01,2.539886951
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,6.00E-01,3.90E-01,9.10E-01,1.325587034
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,6.00E-01,3.90E-01,6.80E-01,0.909106255
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,7.20E-01,3.90E-01,9.10E-01,2.268895864
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,6.00E-01,3.90E-01,9.10E-01,0.925394297
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,6.00E-01,3.90E-01,6.80E-01,0.573082209
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,7.20E-01,3.90E-01,9.10E-01,1.923535228
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,7.20E-01,3.90E-01,6.80E-01,1.331261039
4.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,9.10E-01,1.789813519
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,9.20E-01,3.90E-01,9.10E-01,2.036361694
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,9.20E-01,3.90E-01,6.80E-01,1.59100771
4.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,6.80E-01,0.05404938
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,9.20E-01,3.90E-01,9.10E-01,-3.539618254
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,9.20E-01,3.90E-01,9.10E-01,1.792303443
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.40E-01,9.20E-01,3.90E-01,6.80E-01,1.179974914
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,9.10E-01,-2.346747398
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,6.80E-01,2.933316231
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,6.80E-01,1.669960856
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,9.20E-01,3.90E-01,5.00E-02,-2.672732353
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,9.20E-01,3.90E-01,5.00E-02,-3.223638296
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,7.90E-01,6.50E-01,3.90E-01,6.80E-01,0.741371751
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,7.90E-01,6.50E-01,3.90E-01,6.80E-01,0.561160386
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,9.20E-01,5.20E-01,9.10E-01,4.349174023
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,7.90E-01,9.20E-01,3.90E-01,5.00E-02,-0.834505856
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,5.00E-02,-5.320773602
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,2.60E-01,7.20E-01,3.90E-01,5.00E-02,-1.288250566
7.90E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,7.20E-01,3.90E-01,5.00E-02,-4.679272175
7.90E-01,9.20E-01,4.40E-01,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,6.80E-01,2.513033867
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,9.10E-01,7.20E-01,3.90E-01,9.10E-01,-0.443102896
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,4.50E-01,9.20E-01,3.90E-01,6.80E-01,-1.766866446
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,6.00E-01,3.90E-01,5.00E-02,-5.488016605
8.60E-01,9.90E-01,5.30E-01,9.90E-01,4.90E-01,5.40E-01,6.00E-01,3.90E-01,6.80E-01,-2.391415596
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,2.00E-02,3.90E-01,6.80E-01,-3.861510515
6.50E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-2.863331556
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-3.087523699
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,2.00E-02,3.90E-01,9.10E-01,-2.558596134
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.20E-01,6.50E-01,3.90E-01,6.80E-01,0.183364138
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,6.80E-01,-4.582032204
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.20E-01,6.50E-01,3.90E-01,9.10E-01,-0.06938488
8.60E-01,9.20E-01,5.30E-01,8.90E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,9.10E-01,-4.768955708
7.90E-01,9.20E-01,5.00E-01,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-3.367331982
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-2.774406672
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,4.30E-01,9.10E-01,0.398824513
8.60E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-3.335972548
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,5.30E-01,3.90E-01,5.00E-02,-2.960167885
7.90E-01,9.20E-01,1.00E-02,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-0.049528535
7.90E-01,9.20E-01,5.30E-01,9.90E-01,9.00E-01,9.90E-01,5.40E-01,3.90E-01,5.00E-02,-2.937913656
6.50E-01,9.20E-01,1.00E-02,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,5.00E-02,-0.014465761
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,6.80E-01,0.092032202
8.60E-01,9.20E-01,4.40E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,6.80E-01,0.065726772
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,6.80E-01,0.013532799
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,9.10E-01,0.284094512
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,9.10E-01,0.353904188
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,9.10E-01,0.298582315
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,6.80E-01,0.157664493
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,9.90E-01,4.70E-01,3.90E-01,9.10E-01,-2.680845976
8.60E-01,9.20E-01,1.00E+00,6.00E-01,9.00E-01,9.90E-01,6.50E-01,3.90E-01,6.80E-01,-3.73698616
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,6.00E-01,3.90E-01,6.80E-01,-0.422341853
8.60E-01,9.20E-01,6.10E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,6.80E-01,0.703113556
7.90E-01,9.20E-01,5.30E-01,9.90E-01,4.90E-01,5.00E-01,7.20E-01,3.90E-01,6.80E-01,-1.787345886
8.60E-01,9.20E-01,5.00E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,6.80E-01,0.26941824
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,4.30E-01,9.10E-01,0.347812325
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.00E-01,7.20E-01,3.90E-01,9.10E-01,1.905149341
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,9.30E-01,0.374224603
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,5.60E-01,3.90E-01,9.10E-01,0.117779471
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,5.60E-01,3.90E-01,6.80E-01,-0.417991787
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,9.20E-01,3.90E-01,8.40E-01,0.750471473
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.70E-01,8.00E-01,3.90E-01,9.10E-01,0.5733549
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.70E-01,8.00E-01,3.90E-01,6.80E-01,0.414227813
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,9.40E-01,3.90E-01,8.40E-01,0.353664845
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,9.20E-01,4.00E-01,9.10E-01,-0.15331921
8.60E-01,9.20E-01,6.10E-01,6.00E-01,9.00E-01,3.40E-01,9.20E-01,3.90E-01,9.10E-01,1.038312554
8.60E-01,9.20E-01,5.30E-01,6.00E-01,8.70E-01,3.40E-01,9.20E-01,3.90E-01,9.10E-01,-0.081646018
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.00E-01,7.20E-01,3.90E-01,9.10E-01,0.009321262
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.00E-01,6.00E-01,3.90E-01,9.10E-01,-0.019972283
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,5.30E-01,8.00E-01,3.90E-01,6.80E-01,1.161711812
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.00E-01,7.20E-01,3.90E-01,9.10E-01,0.234566525
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.00E-01,6.00E-01,3.90E-01,9.10E-01,-0.043056872
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.00E-01,7.20E-01,3.90E-01,6.80E-01,-0.073058218
7.90E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.00E-01,6.00E-01,3.90E-01,6.80E-01,-0.365474164
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,6.10E-01,3.90E-01,9.10E-01,0.097165212
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,6.00E-01,3.90E-01,8.40E-01,0.079546936
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,8.40E-01,0.119789824
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,7.50E-01,0.189949736
8.10E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,9.10E-01,0.497427404
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.40E-01,3.90E-01,9.10E-01,0.139240533
8.60E-01,9.20E-01,6.10E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,9.10E-01,0.633553684
8.60E-01,9.20E-01,6.10E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,8.40E-01,0.71192801
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.60E-01,9.20E-01,3.90E-01,8.40E-01,0.377933025
6.70E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,8.40E-01,-0.034918088
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,4.00E-01,9.10E-01,0.240222484
8.60E-01,9.20E-01,5.30E-01,6.00E-01,8.00E-01,3.40E-01,7.20E-01,3.90E-01,9.10E-01,0.379349679
8.60E-01,9.20E-01,5.30E-01,4.30E-01,9.00E-01,3.20E-01,7.20E-01,3.90E-01,9.10E-01,1.7726928
8.60E-01,9.80E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.20E-01,3.90E-01,9.10E-01,0.604242623
8.60E-01,9.20E-01,5.30E-01,5.30E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,6.80E-01,0.741177619
9.50E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,7.80E-01,3.90E-01,7.50E-01,0.655517399
8.60E-01,9.20E-01,5.30E-01,6.00E-01,9.00E-01,3.40E-01,6.90E-01,3.90E-01,9.10E-01,0.517359555
